SalesOrg,Article,Sales_Unit,mean_y_intercept,mean_slope,stddev_slope,n
1005,110001,EA,-0.0317336593599759,-0.96632210557858578,1.2494038602737918,50
1005,110021,KG,-0.0013159850608888224,-0.88309739930648989,0.649943740723132,217
1005,110025,KG,0.0019002733467294512,-2.7036433162323603,0.87459123968617769,226
1005,110062,KG,-0.0030120343372006487,-0.41008398040841532,0.46518330529502294,173
1005,110071,KG,0.018047086051126995,-0.3626587322105837,0.56677845835444107,106
1005,110285,EA,-0.00093708158023155148,-1.871568156990026,1.2026333806055847,400
1005,110323,EA,0.00048900691629424041,-0.4523017166021131,0.56939370033899828,642
1005,110412,KG,0.0045640521695858079,-0.51491013170293787,0.50350252531078743,178
1005,110572,EA,0.00721204601852574,-1.7612862201453798,0.87234452114252614,853
1005,110573,EA,0.0094763505267908919,-1.4408375151595294,0.711622853227887,566
1005,11059,EA,-0.010813430859535846,-0.85566850999555755,0.56624368919825607,233
1005,11062,EA,-0.0014360107548547043,-0.56972685785807764,0.53174354747283059,368
1005,110667,KG,0.015503571889540503,-0.45873630879837018,0.79870093782394036,149
1005,11076,EA,0.10851255268171828,-2.0407183408939091,1.2575070853295287,330
1005,111017,KG,0.044232135549128963,-4.0073317504600512,0.857900677980672,99
1005,111245,EA,-0.0006619758133632127,-1.6682656341011766,0.839791600019048,173
1005,111287,EA,-0.028823794312164221,-1.0569384008143814,0.39517032748441822,803
1005,111319,EA,-0.0023350486813298326,-1.1858190964855748,0.78282673654081414,862
1005,111321,EA,0.00076388256325543677,-0.90608570536959254,0.95045759362166748,162
1005,111340,EA,0.0068452518530508159,-1.2241583841989783,0.4196011729731442,930
1005,111453,EA,-0.0069337016090456,-1.1305024676884994,0.55602671225913558,457
1005,111670,KG,0.00012270878770579384,-0.51444027314273,0.82685680677350293,11
1005,111943,EA,-0.003304692292413616,-1.9342093117227239,0.52141945334209427,804
1005,111944,EA,-0.0020435210952154895,-1.1163268851350965,0.44422985914770918,944
1005,111999,EA,0.002793990915881994,-0.69964427073943969,0.33976989208151887,241
1005,112090,EA,0.0032655380251698134,-0.88337302594495737,0.54275942321168336,96
1005,112094,EA,0.0075348829013578613,-2.08847809411739,0.69993213400248733,99
1005,112095,EA,0.0027667494163785842,-1.791781391719407,0.51134549599189549,99
1005,112284,KG,0.01242017018066178,-0.90435854577020114,0.73199331937209833,80
1005,112287,KG,0.0019580773799828615,-1.039001013052685,0.51830950459378511,100
1005,112288,KG,0.00078148600345749738,-1.3343221111813468,0.43478471431663196,100
1005,112315,EA,-0.0028034776808399465,-0.7604258056869877,0.47480945145615616,813
1005,112352,EA,0.0060210747281564427,-1.9027679046278745,0.66186939452676785,958
1005,112406,EA,0.0021571765442594654,-1.2306981788636671,0.76222129568393082,324
1005,112492,EA,0.01167534246475428,-1.9263613831233903,0.70089206251753411,917
1005,11251,EA,0.000232932385669006,-0.48743381580384965,0.59795365054316463,881
1005,11252,EA,0.0012289797321023445,-0.66373130486056964,0.62924531765298863,903
1005,11253,EA,-0.0029750975031466067,-0.67694649890478875,0.60655346322004755,883
1005,112533,EA,-0.00094090708527223073,-0.54305274215779364,0.47817106332408432,886
1005,112775,EA,-0.0020800272082398589,-0.89652718255002184,0.32156568985513417,843
1005,112944,EA,-0.0075848453389747,-0.73947791899665727,0.34271522771268875,526
1005,113140,EA,-0.035649059815180184,-1.1619312265036637,1.3104656229073868,30
1005,11331,EA,0.17168242609848436,-1.7713392175013611,1.0338712154131255,46
1005,113442,EA,0.00897858701502644,-1.7902449638804874,1.1318889657487496,56
1005,113443,EA,-0.0041741545290058923,-1.8733006240687116,1.3184938883947168,209
1005,113616,EA,-0.0022023961821123752,-0.42427859259609357,0.53515550314960214,240
1005,11372,EA,0.0085731374314583133,-2.2526534377677896,1.5046692393185095,112
1005,113757,EA,0.019211550050033249,-1.5451771037643303,0.53947759014501251,917
1005,113758,EA,0.0028293249477002675,-1.089920205226796,0.44227885694780877,709
1005,113792,EA,-0.0060999998633289518,-1.3235158380496346,0.5246199541546257,967
1005,113797,EA,-0.0034558046212377551,-1.6655698103718291,0.66850975962171366,944
1005,11380,KG,-0.022444169260057961,-0.51818559152083521,0.710242046971611,37
1005,113817,EA,-0.00071158504890369754,-0.07034311333216553,0.69404542045577355,12
1005,113875,EA,-0.0065336129725285658,-2.4640360207074883,0.61994020247686576,964
1005,113887,EA,0.0065672230690321321,-0.61220089134242528,0.929726989249061,70
1005,113891,EA,0.0018222099401098289,-0.8752473067784361,0.4199915189643309,798
1005,113896,EA,0.0096950411514296776,-1.21247223032279,0.49242831324617559,473
1005,113921,EA,0.0022311595932896873,-2.4168320555551945,0.61738397384522126,967
1005,114025,KG,0.0037589295100010221,-0.71790989131383665,0.55069548740521213,10
1005,114090,KG,0.022184348103589782,-0.91134511403668483,0.8676469246636741,13
1005,114096,KG,0.0042441372804320051,-0.935625368997809,0.98656277105518775,194
1005,114110,EA,0.0032318792962838512,-0.932166535680779,0.49963749220712439,61
1005,114111,EA,-0.0066087574993545506,-1.0987611121909833,0.46375096163201868,52
1005,114135,KG,-0.0051940890496313076,-0.73965374601474576,0.815799607940274,217
1005,114177,EA,-0.0046777669700241355,-0.29042505321921869,0.35522698394209762,846
1005,114189,KG,-0.0086206907833108731,-0.58779802121318359,0.68067287355327066,206
1005,114200,KG,0.00014128995515567315,-1.81318934036584,1.2984892013554139,113
1005,114209,KG,-0.00023363067853089686,-0.52800439540689281,0.65108064235899188,221
1005,114362,KG,-0.0053619533936108939,-2.5114831882690773,1.1021856320064045,220
1005,114462,EA,-0.0017290254223304093,-1.6829659340663721,0.43121072859457993,918
1005,114543,KG,0.0030494645571572348,-1.8339463305472292,0.98838575837470044,221
1005,114560,EA,-0.00490673458575543,-1.3294590329804428,0.41258528620903462,467
1005,114632,EA,-0.0013137645678591096,-0.93981116253545771,2.4045925646699375,23
1005,114713,KG,-0.0014622341166809988,-1.1177505842192281,0.69515972182661812,19
1005,114998,EA,0.00787794883436018,-0.65149811366414334,0.516938233109091,20
1005,115031,EA,-0.070569462723285625,-2.6018727434255013,0.98590052692542218,319
1005,115233,EA,0.0065054235301545008,-1.0431019794475163,0.82016404895109707,604
1005,115254,EA,0.004222074290868706,-0.7405630518680768,0.66624819423460746,685
1005,115330,KG,-0.00086971476759397509,-2.4531691351895346,0.82126893797914791,971
1005,115385,KG,0.0014452350159240178,-1.0555565758127794,1.1800170831122339,211
1005,115395,KG,0.005414599079490854,-2.0412706922535406,1.2656749684081774,110
1005,115452,KG,0.0044271326195128372,-2.4661869102286187,0.73951917283535262,229
1005,115602,KG,-0.010994005805696616,-1.4641702946758546,1.0623508650719469,195
1005,115632,EA,0.0039207326739990412,0.51018822060711566,2.3661371259067594,39
1005,115789,EA,-0.033414445918242747,-0.5235471362443882,0.86165741115244343,12
1005,115996,EA,0.0026808960461138071,-1.3128745245584763,0.42326103564692924,921
1005,116277,EA,-0.005696263272374988,-0.45847744559370818,0.30952238889280548,608
1005,11634,KG,-0.0018394906492247799,-0.5996532368306875,0.53166797837629065,542
1005,116737,EA,0.00037312067748588055,-0.832211877795635,0.5744179759177841,935
1005,116839,EA,-0.00094233356831705385,-0.23334202497125212,0.71227052919899358,47
1005,11703,EA,-0.0058536402661835494,-0.57893483375396082,1.2732256165309939,160
1005,117078,EA,-0.00069720807221721457,-1.5093744822485362,0.76851009149955085,200
1005,117101,EA,-0.00091258123007190877,-1.5412071925433055,0.78937504023682759,184
1005,117132,KG,-0.0032841700853771358,-0.64122018727036056,0.54617240337921591,569
1005,11718,EA,-0.0055397399304519812,0.281031748564993,1.1231988637041137,11
1005,117201,EA,-0.00038198232862847285,-0.5730840903275698,0.39358120663712964,176
1005,117204,EA,-0.0047899684553227477,-0.57976628798795271,0.453816030218264,70
1005,117241,EA,0.0026616375406445631,-0.95309374958147453,0.3948745024091706,847
1005,117381,EA,-0.0021694673660154766,-0.7011586237261439,0.37557963116708071,940
1005,117383,EA,-0.0025003114033539365,-0.609181890725817,0.311400055297228,716
1005,117393,EA,-0.02247096483299333,-0.51153659589415845,0.37204865155362943,214
1005,117413,EA,-0.0047962152251640614,-1.2846130254678862,0.5810359766166282,176
1005,117427,EA,-0.0080240885873361784,-0.70163169994072816,0.71091725176613385,82
1005,117763,EA,-0.0032949208166517785,-0.80166863378128506,0.6371874861191229,771
1005,117822,EA,0.0030934606346261981,-3.0228049705326829,0.75692328075578486,971
1005,117833,EA,-0.0031923405115656537,-2.8023432030242277,0.54716712165445835,971
1005,11784,EA,0.0030242490951447906,-1.8427963495169373,0.637185625902904,70
1005,118211,EA,-0.00783581641445648,-1.4293306787923989,0.64364540275381643,386
1005,118406,EA,-0.0001901264646801348,-0.93657694236022937,0.48327795539781909,946
1005,118589,EA,-0.0057148232365019317,-0.70822677358961361,0.75714726831537493,139
1005,118616,EA,0.011527558274765414,-0.90076601903834508,0.53246664357252982,17
1005,118746,EA,0.0036749031429392206,-1.4940489382361872,1.1138028828669346,370
1005,118954,KG,-0.0016943148652497084,-1.1432021785913598,0.57103072039759628,625
1005,118963,KG,0.0045271246448344276,-1.0123224026960451,0.7343947738659351,496
1005,118971,KG,0.0015416007304911471,-0.98166759895372413,0.65833294125304265,639
1005,11907,EA,-0.12864568596968651,0.76581484006378164,1.0633746633599241,37
1005,119259,KG,0.0023519031529126082,-1.2295615212113535,0.78963498251467312,54
1005,119318,KG,0.0014212801135258363,-0.9889597641367972,0.783592537202216,133
1005,119370,KG,0.0021171574664510581,-1.9640661595492563,0.80001580386492155,162
1005,119522,KG,-0.004105431531879416,-1.0607786482752111,0.67799924979505521,148
1005,119808,EA,-0.00035534736576779447,-0.652393747502112,0.71085875999564607,908
1005,119838,KG,-0.0012105112018792879,-0.067101563705283016,0.759882058323505,191
1005,120037,KG,-0.0069934213014835669,-1.0498697913542512,0.52077582443041992,593
1005,120044,KG,-0.033250744482646206,-2.4998352076531827,1.2100852469075081,890
1005,120047,EA,0.014318640148065507,-6.1682613127607455,1.117173183048572,31
1005,120066,KG,-0.0031680316700984246,-0.51499852262877222,0.42917185767496557,640
1005,120080,EA,-0.010683383931773854,-1.0160010648324032,0.43228559651280496,970
1005,12011,EA,0.0089807360054492309,-2.225036924709741,0.74983095050536619,967
1005,12016,KG,-0.0086214124323416921,-2.1260484487181928,0.53068252576753694,455
1005,120230,EA,-0.011141492224721921,-0.65032865597126754,0.47345022560551681,934
1005,120384,KG,0.00061304380150353863,-0.55380435870793188,0.25144909580625452,968
1005,120427,EA,-0.011393629769285105,-0.51174473220726857,0.30748964540202689,235
1005,120737,EA,0.0040720639858949454,-1.444607957687555,0.69649655059772775,869
1005,12079,EA,-0.0048755278678559288,-1.1796210968003134,0.70028988643155554,876
1005,120981,EA,0.0008073682696081954,-0.88367284801335877,0.7010467047579293,366
1005,121516,EA,-0.0032352796905045856,-0.87284896892433084,1.8425051205681475,17
1005,121530,EA,-0.0067999177368355222,-0.87068483491766191,0.68506247179424018,828
1005,121531,EA,0.0003763962929525609,-0.44149825116930891,0.62833437989943053,912
1005,121861,EA,0.0065486716136275809,-0.90125806048635182,1.08720722729093,11
1005,121863,EA,-0.012338339647205083,-1.5554978475542176,1.197218390504377,40
1005,121869,EA,-0.015820710277568557,-1.1998765744275288,0.58957924033846121,13
1005,121944,KG,0.0002439350649209118,-0.94743131820593629,0.69723891613250755,18
1005,121947,KG,0.0039607886273330161,-0.75271395271241026,0.89934772662036078,19
1005,1221,EA,-0.015056664706683324,-1.4838541631995923,1.2067325038004246,53
1005,122361,EA,-0.0046147404910853312,-1.4799284595912443,0.99591940635915177,191
1005,12239,EA,-0.001210636454638238,-2.1045329440004061,1.1670553079057593,52
1005,122453,EA,-0.0025804927516011565,-0.80545220506354842,0.46711185373880748,877
1005,122674,EA,-0.00611716984085746,-0.29590609051864891,0.79390543100651734,253
1005,122796,EA,-0.078873752755091314,-1.9100194344230685,1.2703552779937184,20
1005,12311,EA,-4.1992650268928168e-05,-1.9887304321133172,0.632638933156934,926
1005,123150,KG,-0.004625017545419937,-0.58066436122856546,0.71288223803567263,58
1005,12326,EA,-0.0059986579909105378,-0.37149199185830606,0.51585720033878291,829
1005,12347,EA,0.022209357671318517,-1.7668098467420639,0.54483458407881469,901
1005,124011,KG,7.7209446404484693e-05,-2.4323556724257509,0.88150326163937409,926
1005,124041,EA,0.0088161514166570885,-0.34323914534874478,0.643199753200857,25
1005,12407,EA,0.0068332568207651939,-2.9422077081724649,0.50779394073354855,29
1005,124305,KG,-0.0059495551601165542,-0.76567257758003271,0.7474946243945354,15
1005,124588,EA,0.010276254959349217,-0.95830913086143676,0.49537812461025832,48
1005,124674,KG,-0.01242442720143474,-0.42396331138066856,0.3406506288977777,58
1005,124751,EA,0.0029503717395497151,-1.7368974869143379,0.93354964698713916,952
1005,124831,EA,-0.00060967880684497917,-2.7507077407018907,1.2927680237577603,823
1005,124958,EA,0.0029982668724787432,-1.1939196884020706,0.58518888001187708,22
1005,125202,KG,0.0468627776443939,-1.7298163224961827,0.72929192519719221,91
1005,125302,EA,-0.01879652702767716,-0.93720542156339326,0.68983779906995246,61
1005,125305,EA,-0.022058336576805851,-1.2585260706913188,0.99756976672615316,37
1005,125331,EA,-0.00072051706496169873,-1.2703267342793483,0.88581393461500724,267
1005,125623,EA,-0.0016697670334656143,-0.729893600074745,0.76312830132437215,799
1005,12612,EA,-0.014404924832811217,-0.38199015529654434,0.57900063652060751,151
1005,126372,EA,0.00096013708989370859,-1.3337108273197211,0.73521918684610321,24
1005,126395,EA,0.052690472831118648,-1.5223028529911791,0.493198172529119,364
1005,126397,EA,0.011278752611310611,-1.6190269389318517,0.70404461488386516,56
1005,126399,EA,0.01074742184277765,-1.8450964962378449,0.57265054711450425,268
1005,12643,EA,0.0014679267402533751,-2.4954729504883,0.67860859072131186,964
1005,126497,KG,-0.0046293739309689174,-2.9457272857854306,1.679847595303579,938
1005,12674,EA,0.0017565789115747026,1.6265580294394324,1.8496679768698654,17
1005,12677,EA,-0.0037946827277020334,2.1530157418489626,2.4508585240819096,18
1005,126832,EA,-0.0001989829425318865,-2.4768642743602345,1.2565053634746932,804
1005,127017,KG,-0.0016149835624420562,-1.8001564328212862,0.68662931293430474,18
1005,127079,EA,-0.0021083898840258894,-0.16133052900801051,0.54485569636410658,112
1005,127101,EA,-0.0028093576550078485,-0.33238934329193226,0.35626951178131266,858
1005,12749,EA,0.026773090753419118,-0.9985128090567017,0.61911734953535713,10
1005,12751,EA,0.0014066336509483855,-0.90932230407172487,1.5325403990939577,152
1005,12758,EA,-0.015660259547350456,0.89973792830552024,1.1556902691108302,53
1005,1282,EA,0.0095529397691897847,-1.1795507291602303,0.99826167183100445,10
1005,128207,EA,-0.0034718258016515416,-0.98666456652673029,0.59406659922097116,96
1005,12836,EA,-0.0055310155242775513,-0.87548919943074821,0.50835386556911755,892
1005,128408,EA,-0.0054216868726472888,-1.5697780033887285,0.614147445941146,98
1005,128898,EA,0.011830053251230238,-2.3395397106429616,0.50921624544685451,961
1005,128900,EA,0.0058811373098348772,-1.0714423917807567,0.41899850581004705,920
1005,129264,EA,0.0050467028348061852,0.82916181004977874,1.6505678280599467,11
1005,12974,EA,-0.00032154550881355966,-1.5812422979258713,0.63734215536451966,81
1005,129857,EA,-0.0024061411484094632,-1.8136758324032349,0.87606481309201989,31
1005,129860,EA,-0.00089140058577133637,-1.29796952401556,0.50822947992172918,31
1005,130282,EA,0.000779346545751446,-0.039438188890995422,0.49551146637172522,614
1005,130360,KG,0.00018480953623679406,-0.068968987921565153,0.38049088445429519,29
1005,13044,EA,0.004441787365131681,-1.3870368061928076,1.2593265697584552,154
1005,130461,EA,0.0066554704086834509,-0.90737888778797038,0.60616745489946811,245
1005,130482,KG,-0.0090320507414301011,-0.56937798660573447,0.74560206233618609,602
1005,1305,EA,-0.0057106841089153452,-1.2389476331200662,0.80856338416554951,237
1005,130502,EA,-0.0039647719167824665,-0.2481430310438571,0.45837702444548073,656
1005,130504,EA,-0.0031430815297182062,-3.16469232690863,1.9126442032491084,423
1005,130581,EA,-0.0091796112624882888,-0.59638175920447123,0.3461097730777094,373
1005,13066,EA,0.0022871776843342035,-0.57919639570720816,0.78088702602739446,39
1005,130720,EA,-0.025608650551650087,-0.287258884590846,1.2420022401104838,31
1005,130744,KG,0.000901310601753673,-0.5026759760000139,1.2093398510593329,42
1005,130745,EA,-0.0033834242205453566,-0.63382543495409915,0.57173355944134074,31
1005,1309,EA,-0.0037684779425159842,-1.3830128000308035,0.63239462063352747,129
1005,130935,KG,-0.0040339211911231167,-0.81809755286188057,0.49746109703924168,967
1005,131,EA,-0.0011074653009215155,-1.7768799268889977,1.1303024879138224,413
1005,131024,EA,-0.013516452360643177,-0.8064247378582402,0.54058946919760442,22
1005,131154,EA,0.0045147404221372971,-2.456095405560148,1.1300278273870268,258
1005,131226,EA,0.0030206379133822982,-3.0071796897343184,0.31677109178869056,31
1005,131339,EA,0.001468581657231199,-2.9477191359747583,0.44290794357310148,31
1005,131341,EA,0.00071845469329607646,-2.4760038739825787,0.41206521036149096,31
1005,131489,KG,-0.0082449311442033685,-1.8847327751236942,1.902957559310877,767
1005,131494,EA,-0.0050361091656937204,-2.384412548429486,0.87620095494646577,271
1005,13170,EA,-0.0060084286889750937,-1.587226458780528,1.1477637166190489,756
1005,131901,EA,-0.0025938488158108973,-0.42039790988236209,0.44592889355179,223
1005,132045,EA,0.0051437900682240675,-5.2075779718177149,1.2024022522767117,31
1005,132067,EA,-0.0043805976763816512,-0.48672655806529119,0.49501595997897624,522
1005,132075,EA,0.0018614624070363264,0.088850581184766159,1.06086506072583,15
1005,132393,EA,0.0083721967870363217,-1.5664090103623751,0.674275820508616,29
1005,132459,EA,-0.0012636619047654105,-1.4357341035305855,0.47814218770047734,31
1005,132473,EA,-0.03407770192344755,-0.73295840510678,0.68839714408922437,59
1005,132538,EA,-0.04392479616963961,-2.1210323050200182,0.61345206105223427,963
1005,132600,EA,-0.15506337579677917,-0.84734737870796406,1.3456294360900178,12
1005,132996,KG,-0.0054156125642209861,-0.53857796207453745,0.56466412087557893,525
1005,133011,KG,-0.0042006840708129845,-0.42998395866536526,0.49242045405385665,119
1005,133109,KG,-0.027732192294127492,-2.53439526242013,2.3465958423611855,216
